#Pro.,Eco.,Descripció,Crèdits inicials,Modificacions de crèdit,Crèdits totals consignats,Obligacions reconegudes
9200,462000,ALTRES SUBVENCIONS ADMINISTRACIONS LOCALS,100.0,2700.0,2800.0,2812.1
9200,466000,FEDERACIÓ DE MUNICIPIS DE CATALUNYA,1800.0,0.0,1800.0,1465.72
9200,466001,ASSOCIACIÓ CATALANA DE MUNICIPIS I COMARQUES,1500.0,0.0,1500.0,1494.0
9200,480003,TRANSFERÈNCIA HABITAPARETS,7600.0,-7600.0,0.0,0.0
9200,480004,SUBVENCIÓ ASSOCIACIÓ DESOCUPATS DE MONTMELO,100.0,0.0,100.0,0.0
9200,480005,SUBVENCIO BANC DEL TEMPS,500.0,0.0,500.0,0.0
9200,480006,ALTRES SUBVENCIONS ENTITATS,1000.0,0.0,1000.0,2803.19
9200,480007,ASSOCIACIÓ DE VEiNS SANT CRIST DE LA RUA,1000.0,0.0,1000.0,0.0
9200,609000,INVERSIÓ TERRENYS PER EXPROPIACIÓ,0.0,15300.0,15300.0,15250.28
9200,610000,INVERSIONS 2016,400000.0,-246000.0,154000.0,149905.4
9200,610100,REURBANITZACIÓ TRAVESSERA URBANA BV 5156,0.0,305303.0,305303.0,305331.59
9200,610200,REFORMA PLAÇA JOAN MIRÓ,0.0,219635.0,219635.0,216797.9
9200,610500,PROJECTE ANELLA VERDA,0.0,23175.0,23175.0,23150.93
9200,632000,REMODELACIÓ VESTIDORS PISCINES,0.0,50000.0,50000.0,50262.15
9210,130000,RETRIBUCIONS PERSONAL FIXE NETEJA EDIFICIS MUNICIPALS,17310.61,750.0,18060.61,18045.43
9210,131000,RETRIBUCIONS PERSONAL TEMPORAL NETEJA EDIFICIS MUNICIPALS,205805.91,-250.0,205555.91,205370.55
9240,226020,"PUBLICITAT, PROPAGANDA, BUTLLETINS, CALENDARIS I ALTRES",10000.0,4000.0,14000.0,14665.1
9240,226990,DESPESES DE FUNCIONAMENT SERVEI DE COMUNICACIÓ,1000.0,-900.0,100.0,85.91
9240,227000,PRESTACIÓ DE SERVEIS DE DISENY I COMUNICACIÓ,21000.0,-1000.0,20000.0,19992.0
9240,227010,PRESTACIÓ SERVEIS XARXES DE COMUNICACIÓ,10000.0,0.0,10000.0,9966.48
9240,467000,APORTACIÓ CONSORCI LOCALRET,1200.0,0.0,1200.0,1036.62
9240,467001,APORTACIÓ CONSORCI TELEDIGITAL MOLLET,35000.0,-4000.0,31000.0,30520.24
9290,270000,FONS DE CONTINGENCIA,0.0,0.0,0.0,0.0
9290,555000,FONS DE CONTINGÈNCIA,125000.0,-125000.0,0.0,0.0
#,,T O T A L S,11892355.0,697313.0,12589668.0,12523900.77
