#Pro.,Eco.,Descripció,Crèdits inicials,Modificacions de crèdit,Crèdits totals consignats,Obligacions reconegudes
9200,227995,PREVENCIÓ DE SALUT I RISCOS LABORALS,12000.0,0.0,12000.0,7146.11
9200,227997,PLANS AUTOPROTECCIÓ,1500.0,0.0,1500.0,0.0
9200,230200,DIETES PERSONAL ADMINISTRACIÓ GENERAL,500.0,0.0,500.0,312.5
9200,231200,DESPESES LOCOMOCIÓ ADMINISTRACIÓ GENERAL,1500.0,0.0,1500.0,2154.15
9200,462000,ALTRES SUBVENCIONS ADMINISTRACIONS LOCALS,2000.0,0.0,2000.0,0.0
9200,466000,FEDERACIÓ DE MUNICIPIS DE CATALUNYA,1800.0,0.0,1800.0,1457.26
9200,466001,ASSOCIACIÓ CATALANA DE MUNICIPIS I COMARQUES,1500.0,0.0,1500.0,1494.0
9200,480003,TRANSFERÈNCIA HABITAPARETS,7600.0,-1300.0,6300.0,6252.28
9200,480005,SUBVENCIO BANC DEL TEMPS,500.0,0.0,500.0,0.0
9200,480006,ALTRES SUBVENCIONS ENTITATS,1000.0,0.0,1000.0,2813.69
9200,480007,ASSOCIACIÓ DE VEiNS SANT CRIST DE LA RUA,1000.0,1000.0,2000.0,2000.0
9200,480008,TRANSFERÈNCIA OFICINAL LOCAL HABITATGE CCVO,7000.0,500.0,7500.0,7500.0
9200,480009,ASSOCIACIÓ DE VEÏNS CAN TABOLA,500.0,0.0,500.0,0.0
9200,480010,APORTACIÓ AMI,750.0,0.0,750.0,745.5
9200,609000,INVERSIÓ TERRENYS PER EXPROPIACIÓ CARRER SANT CRIST,165700.0,0.0,165700.0,166000.0
9200,609100,INVERSIÓ TERRENYS PER EXPROPIACIÓ CARRER MAJOR 53,53700.0,-4400.0,49300.0,49245.19
9200,610000,INVERSIONS 2017,40000.0,138400.0,178400.0,181367.52
9200,610100,REURBANITZACIÓ TRAVESSERA URBANA BV 5156,258750.0,0.0,258750.0,0.0
9200,610200,REFORMA PLAÇA JOAN MIRÓ,28500.0,0.0,28500.0,85.65
9200,610500,MILLORA CAMINS HORTS,45400.0,0.0,45400.0,671.55
9210,130000,RETRIBUCIONS PERSONAL FIXE NETEJA EDIFICIS MUNICIPALS,17945.0,0.0,17945.0,18035.01
9210,131000,RETRIBUCIONS PERSONAL TEMPORAL NETEJA EDIFICIS MUNICIPALS,180412.0,-9000.0,171412.0,170048.96
9240,226020,PUBLICITAT I PROPAGANDA,10000.0,0.0,10000.0,10945.48
9240,226990,DESPESES DE FUNCIONAMENT SERVEI DE COMUNICACIÓ,500.0,0.0,500.0,25.51
9240,227000,PRESTACIÓ DE SERVEIS DE DISSENY I COMUNICACIÓ,20000.0,-15000.0,5000.0,4570.0
9240,467000,APORTACIÓ CONSORCI LOCALRET,1200.0,0.0,1200.0,1033.7
9240,467001,APORTACIÓ CONSORCI TELEDIGITAL MOLLET,58600.0,0.0,58600.0,58600.0
9290,555000,FONS DE CONTINGÈNCIA,180000.0,-180000.0,0.0,0.0
#,,T O T A L S,12463530.0,428865.0,12892395.0,12352734.96
